"Violation County","House Number","Street Name","Violation Post Code","Violation Precinct","count"
"NY","972","5th Ave","58","19.0","2"
"BX","2448","Prospect Ave","J","46.0","2"
"NY","63","Orchard St","063","7.0","2"
"R","88","Pearsall St","06-P","122.0","2"
"Q","18-22","Astoria Pk South","K","114.0","2"
"NY","967","Columbus Ave","L","24.0","2"
"BX","3752","White Plains Rd","19","47.0","2"
"BX","45","Bruckner Blvd","04","40.0","2"
"K","1423","Stanley Ave","SPCL","75.0","2"
"NY","139","W 14th St","01A","13.0","2"
"NY","111","W 47th St","01","18.0","2"
"NY","650","W 57th St","01","18.0","2"
"K","690","Lincoln Ave","SPCL","75.0","2"
"K","121","Parkside Ave","12","70.0","2"
"K","602","Greenwood Ave","59","78.0","2"
"NY","1","Bennett Ave","69","34.0","2"
"Q","61-51","64th Ave","G","107.0","2"
"K","S","Willoughby St","19","84.0","2"
"BX","839","Morris Park Ave","08","49.0","2"
"K","507","Decatur St","J","81.0","2"
"NY","W","Madison Ave","40","19.0","2"
"K","518","Bay Ridge Pky","21","68.0","2"
"NY","36","Gramercy Park East","12","10.0","2"
"NY","120","E 17th St","12","13.0","2"
"NY","1635","Lexington Ave","63","23.0","2"
"Q","118-25","Metropolitan Ave","21","102.0","2"
"K","3043","Emmons Ave","N","60.0","2"
"K","148","Willow St","SPCL","84.0","2"
"Q","96-08","37th Ave","51-A","115.0","2"
"NY","30","E 85th St","57","19.0","2"
"K","317","Dahill Rd","24","66.0","2"
"NY","300","W 56th St","14","18.0","2"
"K","182","Bay Ridge Ave","E","68.0","2"
"K","5616","5th Ave","49","72.0","2"
"NY","1840","Adam Clayton Powell","D","28.0","2"
"NY","1719","LEXINGTON AVE","","23.0","2"
"K","948","E 92 ST","","69.0","2"
"Q","51-17","REEDER ST","","110.0","2"
"NY","10","E 53rd St","99","14.0","2"
"NY","110","W 50th St","08","18.0","2"
"NY","23","E 76th St","30","19.0","2"
"R","W","St Peters Pl","02-A","120.0","2"
"K","1603","St Johns Pl","E","77.0","2"
"NY","1180","Madison Ave","60","19.0","2"
"K","475","Ovington Ave","21","68.0","2"
"NY","152","W 49th St","15","18.0","2"
"K","W","Malcolm X Blvd","B","81.0","2"
"Q","W","88th St","P","110.0","2"
"K","1724","73rd St","40","62.0","2"
"K","302","Kingston Ave","35","71.0","2"
"NY","1070","Madison Ave","31","19.0","2"
"K","741","53rd St","43","72.0","2"
"Q","113-05","Queens Blvd","04","112.0","2"
"K","47","4th Ave","55","78.0","2"
"NY","467","Central Park West","24","24.0","2"
"K","1065-A","Shepherd Ave","C","75.0","2"
"NY","502","W 141st St","H","30.0","2"
"K","1552","E 14th St","04","61.0","2"
"BX","378","E Fordham Rd","01","46.0","2"
"NY","E","Morningside Ave","L","28.0","2"
"NY","261","W 35th St","23","14.0","2"
"NY","456","W 45th St","15","18.0","2"
"Q","240","St Nicholas Ave","A","104.0","2"
"K","1154","Eastern Pky","35","71.0","2"
"K","565","Dean St","SPCL","77.0","2"
"BX","714","Allerton Ave","11","49.0","2"
"NY","595","West End Ave","39","24.0","2"
"NY","11","Rivington St","O","5.0","2"
"Q","35-21","28th St","52-A","114.0","2"
"K","2027","Emmons Ave","C","61.0","2"
"NY","19","E 80th St","02","19.0","2"
"Q","82-60","Austin St","01","102.0","2"
"K","207","Montague St","01","84.0","2"
"BX","710","E 178th St","01","48.0","2"
"Q","466","Grandview Ave","01","104.0","2"
"NY","114","W 47th St","25","17.0","2"
"Q","22-24","New Haven Ave","W","101.0","2"
"Q","22-34","New Haven Ave","W","101.0","2"
"K","305","Roebling St","16","90.0","2"
"NY","327","Lenox Ave","15","28.0","2"
"Q","63-11","Queens Blvd","G","108.0","2"
"NY","133","Edgecombe Ave","01","32.0","2"
"BX","12","Westchester Sq","07","45.0","2"
"Q","30-79","Steinway St","25","114.0","2"
"NY","334","E 117th St","39","25.0","2"
"NY","620","W 116th St","43","26.0","2"
"Q","38-38","Bell Blvd","43","111.0","2"
"NY","333","W 43rd St","01","17.0","2"
"NY","184","Forsyth St","19","5.0","2"
"NY","800","E 49th St","01","17.0","2"
"BX","3880","Sedgwick Ave","I","52.0","2"
"NY","750","8th Ave","01","18.0","2"
"K","7417","3rd Ave","32","68.0","2"
"NY","101","W 105th St","19","24.0","2"
"BX","815","Burke Ave","11","49.0","2"
"NY","81","Barrow St","L","6.0","2"
"Q","70-21","Austin St","02","112.0","2"
"Q","60-77","Woodbine St","24","104.0","2"
"NY","149","Mercer St","L","1.0","2"
"K","267","Barbey St","SPCL","75.0","2"
"Q","95-20","63rd Dr","04","112.0","2"
"BX","1414","Wythe Pl","25","46.0","2"
"BX","2550","Creston Ave","03","46.0","2"
"K","6701","67th St","40","66.0","2"
"NY","545","W 28th St","99","10.0","2"
"K","1780","63rd St","40","66.0","2"
"K","41","Apollo St","N","94.0","2"
"Q","159-18","Hillside Ave","12","103.0","2"
"NY","1","E 57th St","99","17.0","2"
"Q","67-19","Fresh Pond Rd","25","104.0","2"
"K","1351","Eastern Pky","L","77.0","2"
"NY","N","W 103rd St","E","24.0","2"
"NY","140","E 39th St","99","18.0","2"
"K","428","Atlantic Ave","SPCL","84.0","2"
"NY","146","E 16th St","01","13.0","2"
"K","104","Lee Ave","14","90.0","2"
"NY","1001","6th Ave","06","14.0","2"
"K","771","LEFFERTS AVE","","71.0","2"
"BX","1540","JEROME AVE","","44.0","2"
"BX","271","E 150TH ST","","40.0","2"
"NY","54","White St","Q","1.0","2"
"NY","317","E 75th St","76","19.0","2"
"Q","","Broadway / 31st Lot","27","114.0","2"
"BX","3437","Jerome Ave","05","52.0","2"
"K","E","Driggs Ave","Grah","94.0","2"
"K","S","Shore Pky","F","69.0","2"
"Q","57-42","Myrtle Ave","30","104.0","2"
"Q","139-27","95th Ave","U","103.0","2"
"K","90","Spencer St","B","79.0","2"
"NY","274","Bowery","48","5.0","2"
"K","1319","Avenue J","14","70.0","2"
"BX","W","Perry Ave","50","52.0","2"
"Q","8220","Austin St","21","102.0","2"
"NY","N","Henry St","D","7.0","2"
"BX","1845","Grand Concourse","43","44.0","2"
"Q","132-52","41st Ave","50-A","109.0","2"
"Q","40-17","22nd St","J-PM","108.0","2"
"NY","57","Sullivan St","A","1.0","2"
"NY","584","Broadway","62","5.0","2"
"NY","59","Walker St","073","1.0","2"
"Q","59-12","Woodside Ave","42-A","108.0","2"
"Q","96-12","43rd Ave","17-A","110.0","2"
"Q","6267","Booth St","M","112.0","2"
"K","137","Lawrence St","06","84.0","2"
"K","1526","63rd St","W","62.0","2"
"BX","6","E 170th St","01","44.0","2"
"K","222","14th St","56","78.0","2"
"NY","200","W 16th St","I","13.0","2"
"NY","N","Vestry St","Q","1.0","2"
"Q","80-23","37th Ave","04-P","115.0","2"
"BX","W","E 205th St","05","46.0","2"
"NY","29","E 33rd St","01","13.0","2"
"K","1381","Jefferson St","03","83.0","2"
"K","224","Wythe Ave","03","90.0","2"
"K","50","Belmont Ave","Pitk","73.0","2"
"K","S","Kosciusko St","SPCL","81.0","2"
"Q","E","34th St","30","114.0","2"
"NY","2","E 52nd St","08","18.0","2"
"K","1912","Avenue X","41","61.0","2"
"BX","219","W 231st St","54","50.0","2"
"Q","118-71","80th Rd","18","102.0","2"
"Q","30-07","Vernon Blvd","J","114.0","2"
"BX","N","E 166th St","F","42.0","2"
"BX","1946","Williamsbridge Rd","08","49.0","2"
"NY","1","W 91st St","20","24.0","2"
"BX","2340","Hughes Ave","34","48.0","2"
"NY","176","W 87th St","22","24.0","2"
"NY","1350","Madison Ave","18","19.0","2"
"Q","E","54th St","A","104.0","2"
"Q","79-63","Myrtle Ave","A","104.0","2"
"NY","22","E 65th St","01","19.0","2"
"Q","43-27","Queens St","D-PM","108.0","2"
"NY","115","W 45th St","21","14.0","2"
"Q","38-69","9th St","N","114.0","2"
"Q","35-56","87th St","21-A","115.0","2"
"Q","100-26","Queens Blvd","01","112.0","2"
"BX","1713","E 174th St","12","43.0","2"
"K","75","Lee Ave","SPCL","90.0","2"
"BX","684","Britton St","27","47.0","2"
"K","382","S 5th St","14","90.0","2"
"NY","352","EAST 86TH ST","","19.0","2"
"NY","240","E 86 ST","","19.0","2"
"BX","60","METROPOLITAN OVAL","","43.0","2"
"BX","31","W BURNSIDE AVE","","46.0","2"
"K","425","KINGS HIGHWAY","","62.0","2"
"Q","72-42","44th Ave","51-A","108.0","2"
"Q","136-11","Roosevelt Ave","01","109.0","2"
"R","18","South Ave","02-P","121.0","2"
"Q","N","Woodbine St","26","104.0","2"
"NY","145","E 27th St","10","13.0","2"
"Q","102-15","Northern Blvd","23","115.0","2"
"NY","66","W 94th St","CC1","24.0","2"
"NY","15","W 129th St","28","25.0","2"
"Q","88-17","104th St","N","102.0","2"
"BX","1295","Clay Ave","L","44.0","2"
"Q","20-11","28th St","52-A","114.0","2"
"NY","611","Dyckman St","H","34.0","2"
"Q","159-04","Hillside Ave","15","103.0","2"
"NY","660","W 180th St","01","34.0","2"
"Q","107-25","71st Rd","04","112.0","2"
"NY","200","W 16th St","99","13.0","2"
"NY","413","W 47th St","01","18.0","2"
"Q","164-11","Chapin Pky","S","107.0","2"
"K","55","Cumberland St","06","79.0","2"
"NY","300","E 62nd St","B","19.0","2"
"Q","43-01","22nd St","P-AM","114.0","2"
"K","288","8th St","35","78.0","2"
"NY","13","Morton St","36","6.0","2"
"NY","1248","Lexington Ave","04","19.0","2"
"BX","2453","Poplar St","08","45.0","2"
"BX","2755","Sedgwick Ave","26","47.0","2"
"K","S","51st St","24","66.0","2"
"BX","216","W 242nd St","01","50.0","2"
"Q","42-32","147th St","Y","109.0","2"
"NY","125","W 72nd St","22","20.0","2"
"NY","401","Park Ave South","07","13.0","2"
"BX","E","Decatur Ave","N","52.0","2"
"NY","N","E 54th St","15","18.0","2"
"BX","3211","White Plains Rd","47","47.0","2"
"K","E","E 39th St","D","67.0","2"
"NY","940","Amsterdam Ave","21","24.0","2"
"NY","123","W 43rd St","27","14.0","2"
"Q","45-16","83rd St","10-P","110.0","2"
"NY","28","Crosby St","052","5.0","2"
"NY","630","W 135th St","01","30.0","2"
"Q","41","Kew Gardens Rd","22","102.0","2"
"BX","4685","Manhattan College Pk","30","50.0","2"
"NY","46","W 73rd St","23","20.0","2"
"BX","737","Hunts Point Ave","A","41.0","2"
"BX","1296","Sheridan Ave","01","48.0","2"
"NY","150","W 49th St","CC1","18.0","2"
"BX","1370","Metropolitan Ave","01","43.0","2"
"Q","W","81st St","51-P","115.0","2"
"K","S","Jackson St","15","94.0","2"
"K","125","Montague St","SPCL","84.0","2"
"Q","37-51","72nd St","10","115.0","2"
"NY","W","Madison Ave","32","19.0","2"
"NY","11","Waverly Pl","80","6.0","2"
"NY","180","8th Ave","99","13.0","2"
"BX","948","Southern Blvd","03","43.0","2"
"Q","107-18","70th Rd","01","112.0","2"
"Q","114-11","101st Ave","44","106.0","2"
"NY","60","Gramercy Park North","10","13.0","2"
"BX","N","E 191st St","15","52.0","2"
"NY","200","E 65th St","61","19.0","2"
"BX","S","Cross Bronx Expy Svc","H","43.0","2"
"K","840","Eastern Pky","35","71.0","2"
"K","101","Morgan Ave","SPCL","90.0","2"
"Q","41-14","23rd Ave","52-A","114.0","2"
"K","5011","8th Ave","43","72.0","2"
"Q","108-21","46th Ave","03","110.0","2"
"Q","96-36","41st Ave","03","110.0","2"
"K","457","Atlantic Ave","19","84.0","2"
"BX","64","W Burnside Ave","39","46.0","2"
"NY","1652","2nd Ave","09","19.0","2"
"BX","1091","LONGWOOD AVENUE","","41.0","2"
"MN","","NB 1 Avenue @ E 93 S","","0.0","2"
"Q","85-12","Astoria Blvd","03","115.0","2"
"NY","60","W 15th St","99","14.0","2"
"BX","E","Clay Ave","F","44.0","2"
"K","444","Albee Sq","T","84.0","2"
"NY","1067","1st Ave","08","19.0","2"
"Q","37-54","82nd St","11-A","115.0","2"
"NY","1177","6th Ave","18","14.0","2"
"NY","1418","3rd Ave","66","19.0","2"
"NY","7","Great Jones St","061","9.0","2"
"BX","493E","E 138th St","01","40.0","2"
"K","111","Skillman St","Q","79.0","2"
"NY","2113","Frederick Douglass B","65","28.0","2"
"R","430","Harold Ave","03-A","122.0","2"
"NY","W","Mercer St","72","6.0","2"
"K","694","Metropolitan Ave","W","90.0","2"
"Q","87-05","108th St","32","102.0","2"
"Q","56-11","138th St","50-A","109.0","2"
"NY","740","West End Ave","24","24.0","2"
"BX","1488","Hoe Ave","G","42.0","2"
"R","4032","Hylan Blvd","09-P","122.0","2"
"K","195","7th Ave","59","78.0","2"
"K","333","St Marks Ave","19","77.0","2"
"K","N","W 28th St","W","60.0","2"
"Q","15-03","126th St","08","109.0","2"
"Q","N","Grove St","30","104.0","2"
"BX","829","Westchester Ave","14","41.0","2"
"K","329","Kingston Ave","35","71.0","2"
"K","473","Bedford Ave","SPCL","90.0","2"
"NY","619","W 187th St","02","34.0","2"
"BX","2790","Kingsbridge Ter","54","52.0","2"
"NY","N","E 87th St","R","19.0","2"
"Q","72-15","Metropolitan Ave","A","104.0","2"
"K","409","7th Ave","59","78.0","2"
"NY","132","E 45th St","01","17.0","2"
"K","S","Herkimer St","SPCL","77.0","2"
"NY","274","W 145th St","F","32.0","2"
"NY","S","E 127th St","J","25.0","2"
"K","126","Wyckoff St","55","76.0","2"
"K","54","Throop Ave","15","90.0","2"
"NY","601","W 173rd St","G","33.0","2"
"BX","1352","Jerome Ave","11","46.0","2"
"Q","115-25","Metropolitan Ave","26","102.0","2"
"Q","W","12th St","O-AM","114.0","2"
"BX","1850","Billingsley Ter","G","46.0","2"
"NY","W","Avenue C","B","13.0","2"
"BX","N","E 184th St","08","46.0","2"
"BX","208","E 179th St","22","46.0","2"
"BX","1980","Morris Ave","A","46.0","2"
"NY","148","Spring St","H","1.0","2"
"NY","S","E 98th St","34","23.0","2"
"K","409","Lincoln Pl","19","77.0","2"
"Q","N","40th Rd","04","109.0","2"
"Q","E","82nd Ave","21","102.0","2"
"BX","1447","Beach Ave","43","43.0","2"
"NY","25","E 94th St","06","19.0","2"
"Q","92-13","165th St","16","103.0","2"
"NY","426","Hudson St","T","6.0","2"
"K","414","37th St","49","72.0","2"
"NY","N","W 4th St","54","6.0","2"
"Q","59-04","Stephen St","30","104.0","2"
"Q","37-05","88th St","51-P","115.0","2"
"NY","184B","Lafayette St","052","5.0","2"
"NY","69","Morton St","072","6.0","2"
"NY","655","Riverside Dr","B","34.0","2"
"Q","84-21","Lander St","E","107.0","2"
"NY","40","Bond St","20","9.0","2"
"Q","64-38","Booth St","04","112.0","2"
"BX","215","W 230th St","54","50.0","2"
"K","1822","72nd St","W","62.0","2"
"NY","132","W 47th St","23","18.0","2"
"K","75","Hart St","09","79.0","2"
"K","120","Franklin St","SPCL","94.0","2"
"K","E","20th Ave","W","62.0","2"
"K","8619","3rd Ave","32","68.0","2"
"NY","233","E 48th St","20","17.0","2"
"NY","11","E 26th St","E","13.0","2"
"NY","16","W 37th St","17","14.0","2"
"K","1190","Bushwick Ave","P","83.0","2"
"NY","W","Riverside Dr","B","26.0","2"
"K","N","15th Ave","E","68.0","2"
"K","2005","71st St","W","62.0","2"
"NY","11","7th Ave","023","6.0","2"
"NY","N","W 119th St","N","28.0","2"
"K","1487","President St","C","71.0","2"
"Q","139-11","87th Dr","14","107.0","2"
"Q","W","147th St","14","107.0","2"
"NY","1001","5th Ave","54","19.0","2"
"Q","1-50","50th Ave","C","108.0","2"
"K","152","Willow St","SPCL","84.0","2"
"K","90","Downing St","06","88.0","2"
"NY","45","LAFAYETTE ST","","5.0","2"
"NY","432","2ND AVE","","13.0","2"
"NY","490","St Nicholas Ave","P","32.0","2"
"NY","6","EAST 16 STREET","","13.0","2"
"NY","18","W 48th St","B","17.0","2"
"BX","1263","Ward Ave","43","43.0","2"
"NY","2053","Adam Clayton Powell","63","28.0","2"
"R","3231","RICHMOND AVE","","122.0","2"
"K","111","DITMAS AVE","","66.0","2"
"NY","345","BROADWAY","","1.0","2"
"Q","36-33","22nd St","N-AM","108.0","2"
"BX","N","W 170th St","N","44.0","2"
"K","1355","HERKIMER ST","","73.0","2"
"K","W","Irving Ave","W","83.0","2"
"Q","41-85","FORLEY ST","","110.0","2"
"Q","89-02","162nd St","18","103.0","2"
"BX","966","SOUTHERN BLVD","","41.0","2"
"Q","32-29","Steinway St","27","114.0","2"
"NY","E","W Broadway","072","1.0","2"
"Q","29-11","21st Ave","U","114.0","2"
"NY","234","E 14th St","A","9.0","2"
"K","S","Eastern Pky","CC2","77.0","2"
"K","163","E 8th St","14","66.0","2"
"Q","38-12","28th Ave","24-P","114.0","2"
"Q","N","31st Ave","M","114.0","2"
"Q","E","44th St","V","108.0","2"
"NY","179","Essex St","N","7.0","2"
"NY","140","Baruch Pl","L","7.0","2"
"NY","56","E 11th St","F","6.0","2"
"NY","S","W 93rd St","49","24.0","2"
"Q","61-01","60th Dr","A","104.0","2"
"Q","41-25","Bell Blvd","43-A","111.0","2"
"Q","36-35","34th St","52-A","114.0","2"
"K","N","Fulton St","C","75.0","2"
"Q","S","Cypress Ave","30","104.0","2"
"K","309","Lafayette Ave","08","88.0","2"
"NY","S","E 36th St","17","14.0","2"
"BX","765","Garden St","I","48.0","2"
"Q","W","176th St","R","113.0","2"
"K","711","E 53rd St","W","67.0","2"
"K","N","74th St","W","62.0","2"
"NY","301","E 56th St","20","17.0","2"
"BX","515","E 138th St","40","40.0","2"
"NY","647","W 42nd St","07","18.0","2"
"K","1065","Flatbush Ave","R","70.0","2"
"K","N","Baltic St","J","76.0","2"
"BX","W","Folin St","02","46.0","2"
"Q","163-24","89th Ave","16","103.0","2"
"NY","95","Pitt St","M","7.0","2"
"BX","2460","Davidson Ave","64","46.0","2"
"NY","E","Gouverneur St","M","7.0","2"
"K","1725","Bath Ave","W","62.0","2"
"K","5123","20TH AVENUE","","66.0","2"
"NY","500","W 36th St","B","10.0","2"
"BX","E","Loring Pl","K","46.0","2"
"BX","1591","Bruckner Blvd","01","43.0","2"
"BX","2064","Cruger Ave","01","49.0","2"
"K","1429","Bushwick Ave","U","81.0","2"
"NY","733","3 AVE","","17.0","2"
"NY","2027","Madison Ave","J","25.0","2"
"K","327","42nd St","51","72.0","2"
"K","1622","Coney Island Ave","02","70.0","2"
"K","313","72nd St","E","68.0","2"
"Q","12-27","150th St","X","109.0","2"
"K","782","Rogers Ave","C","67.0","2"
"Q","82-69","PARSONS BOULEVARD","","107.0","2"
"NY","723","Madison Ave","06","19.0","2"
"NY","2053","Frederick Douglass B","32","28.0","2"
"Q","44-25","Kissena Blvd","01","109.0","2"
"Q","7506","153rd St","E","107.0","2"
"Q","68-46","136th St","G","107.0","2"
"BX","2021","Grand Concourse","09","46.0","2"
"BX","502","Willis Ave","68","40.0","2"
"K","8518","25th Ave","06","62.0","2"
"K","255","Eastern Pky","09","77.0","2"
"NY","245","Mulberry St","H","5.0","2"
"NY","53","Murray St","G","1.0","2"
"BX","316","E 211th St","55","52.0","2"
"NY","30","Park Ave","06","17.0","2"
"K","598","Marcy Ave","09","79.0","2"
"Q","43-11","Ithaca St","E","110.0","2"
"K","1573","Pitkin Ave","SPCL","73.0","2"
"K","N","Wythe Ave","O","94.0","2"
"BX","14","W Fordham Rd","50","46.0","2"
"NY","993","1st Ave","20","17.0","2"
"NY","419","E 82nd St","60","19.0","2"
"K","1181","Nostrand Ave","C","71.0","2"
"NY","40","W 28th St","E","13.0","2"
"NY","155","E 50th St","28","17.0","2"
"Q","W","31st St","W","114.0","2"
"K","W","Kent Ave","S","94.0","2"
"NY","404","E 91st St","J","20.0","2"
"K","172","Lee Ave","SPCL","90.0","2"
"Q","43-12","50th St","15","108.0","2"
"Q","31-84","43rd St","52-A","114.0","2"
"K","614","Manhattan Ave","17","94.0","2"
"Q","501","Onderdonk Ave","A","104.0","2"
"NY","21","King St","Q","1.0","2"
"Q","139-37","87th Dr","14","107.0","2"
"NY","79","Sullivan St","058","1.0","2"
"NY","405","Bleecker St","L","6.0","2"
"NY","1683","3rd Ave","25","19.0","2"
"K","125","7th Ave","56","78.0","2"
"K","6805","7th Ave","J","68.0","2"
"NY","870","6TH AVE","","14.0","2"
"K","725","56th St","J","72.0","2"
"BX","E","Webster Ave","K","52.0","2"
"K","205","Lee Ave","C","90.0","2"
"NY","N","E 43rd St","09","14.0","2"
"Q","44-18","Kissena Blvd","02-P","109.0","2"
"Q","138-31","58th Rd","06","109.0","2"
"K","405","Dumont Ave","L","73.0","2"
"K","116","N 10th St","CC2","94.0","2"
"Q","43-15","CRESCENT ST","","108.0","2"
"K","954","McDonald Ave","40","66.0","2"
"NY","430","W 25th St","05","10.0","2"
"K","133","72nd St","E","68.0","2"
"BX","3600","Bailey Ave","K","50.0","2"
"K","964","Dean St","01","77.0","2"
"Q","78-07","37th Ave","42","115.0","2"
"Q","160-15","Hillside Ave","18","107.0","2"
"R","131","Jersey St","07-P","120.0","2"
"BX","E","Webster Ave","37","44.0","2"
"K","246","Pacific St","04","84.0","2"
"Q","42-31","Colden St","52-P","109.0","2"
"Q","136-17","41st Ave","02-P","109.0","2"
"K","591","Central Ave","C","83.0","2"
"NY","261","8th Ave","99","10.0","2"
"BX","3711","Riverdale Ave","54","50.0","2"
"BX","S","W 175th St","I","46.0","2"
"NY","309","E 110th St","H","23.0","2"
"K","588","Marcy Ave","09","79.0","2"
"K","1612","Avenue V","34","61.0","2"
"NY","1890","Broadway","15","20.0","2"
"R","131","Jersey St","01-A","120.0","2"
"Q","108-19","71st Ave","07","112.0","2"
"NY","400","E 56th St","20","17.0","2"
"Q","90-27","160th St","16","103.0","2"
"Q","89-17","Sutphin Blvd","19","103.0","2"
"NY","201","E 28th St","05","13.0","2"
"NY","1710","2nd Ave","01","19.0","2"
"NY","4791","Broadway","06","34.0","2"
"Q","31-18","Newtown Ave","31","114.0","2"
"K","1637","W 1st St","N","61.0","2"
"NY","107","Mercer St","10","1.0","2"
"Q","188-21","Union Turnpike","18","107.0","2"
"NY","267","W 11th St","L","6.0","2"
"Q","88-11","Jamaica Ave","T","106.0","2"
"K","365","Bridge St","06","88.0","2"
"NY","490","Broadway","063","5.0","2"
"K","7622","3rd Ave","E","68.0","2"
"BX","1232","Beach Ave","43","43.0","2"
"NY","304","8TH AVE","","10.0","2"
"K","1473","Bushwick Ave","A","83.0","2"
"NY","347","E 37 ST","","17.0","2"
"NY","117","E 115th St","J","23.0","2"
"BX","994","BROOK AVENUE","","42.0","2"
"K","443","Atlantic Ave","05","84.0","2"
"NY","S","W 138th St","F","32.0","2"
"NY","1604","3rd Ave","02","19.0","2"
"NY","390","1st Ave","01","13.0","2"
"NY","142","Mercer St","45","1.0","2"
"NY","33","E 74th St","02","19.0","2"
"Q","22-76","38th St","35","114.0","2"
"K","96","Pierrepont St","W","84.0","2"
